Id,Price
10720,152714.60016564207
4253,312795.57682585676
10857,112997.40396472118
6254,176539.29222753752
14681,207524.05622940254
8080,123916.1064765281
8006,169056.8906910919
13135,141625.76689472288
4527,225399.16177985872
12688,167976.95683089376
15920,114551.93036470788
16786,119281.80961295967
16637,167233.79164336075
949,143630.27998840617
10696,294219.8888168582
605,246419.8872382447
10819,223504.08877319845
9490,164380.59735522565
1813,186858.80563188007
15958,303308.0295557577
10873,364175.89459500613
14381,223823.92233964347
5745,133179.77989275582
286,299402.0362631354
14799,286384.1807342976
437,165343.2446230651
12172,72982.84305029466
8534,112044.46500162939
14463,440156.21616699523
13672,180919.8398819511
6720,210737.2550642677
16057,213890.27055035954
2659,478599.07196124917
11649,157626.49817737463
4478,124174.8241234361
555,296535.09712514596
4819,258206.62120642894
15188,298149.88305719267
16115,188058.32442134642
11427,120250.47757614641
15483,162492.52977537212
829,174051.93096056368
13576,260108.6944649939
13810,244859.44459532946
1052,150474.31264362653
10673,145891.62881723174
8525,298045.86471365875
13154,277345.53170357936
13856,155411.92400405894
5125,277252.66712069896
5551,236538.54509338635
14262,191292.71714020148
8872,124569.06083742178
10341,205708.97290546657
7231,167041.13310331086
10950,225716.81206464398
4031,138276.5468233859
13852,126218.06714770716
5886,261178.09795113245
859,431304.1890582808
9436,182515.63531511568
13638,291917.44028653944
15337,203702.51108467637
5506,222692.3436810463
13550,117922.36510994346
12630,157522.3650898625
6466,133462.118412538
3282,155178.33692928485
4474,134038.67709364896
138,223381.50944049016
15490,183751.47686491546
11584,212604.45507765483
13309,146210.70918896425
8860,345867.36792078963
14037,158788.35605418106
1329,214052.47145935532
2198,552242.022857835
1210,319803.6897021668
10076,203041.8392254816
6692,297726.34370885196
6074,140069.09086368282
13921,180586.445947423
1646,305681.50891713536
11676,197626.5698586392
683,105855.97034543513
4839,124202.22620029777
12392,143080.46126776596
5206,210491.96231474864
9104,320318.40012896014
15554,183084.7807433348
1590,194563.80415183507
7894,358547.19900366897
9286,155764.33136603006
15364,341293.7886702765
8260,250257.12718613524
5746,122836.06948762827
3357,473320.16171835817
4755,176803.26597021814
5896,116517.73706424836
16520,166216.9610775202
8880,238547.15349697717
9321,213440.87742714075
16463,152542.6900764991
4861,165558.70815935376
5687,190114.11292655132
2785,362008.13666204794
5571,229057.46493154907
11070,513038.98878717935
11577,228022.9251082381
3993,154799.6086005328
10908,254016.697151485
3696,199050.46103851323
1755,149666.14615160186
4053,203770.06040985
11954,261169.34871125311
15294,174601.7173671495
12452,198567.18783300382
2202,143382.17354619878
13564,169508.1650249548
5134,252918.5810959183
7447,126663.18888881082
5929,118481.77487667656
16714,189646.83932576014
13005,319643.19922707515
11740,237786.7901831792
3535,180465.0256687937
11837,237594.59851886495
7382,188631.70594611287
16709,202583.2412092272
5908,223065.06502838057
16333,226019.29641601106
14776,234114.13894571867
831,183100.9370424114
5944,177210.63152367878
1764,326057.87875429733
5782,140817.17676307744
7091,274114.0028328933
7871,190315.06674779017
10449,155598.84570889024
15137,119229.14669159874
2181,273999.1169475045
8667,346998.8015027325
4207,276926.12174557726
3528,188963.2424513191
5611,119857.06890799878
5894,193651.40204186898
14255,148426.7897218822
16064,111970.57232718017
5076,220685.4038592669
3537,66096.33306985874
6369,105354.2440703263
1938,222540.12835664413
11844,239591.64360700472
7717,90623.18694718974
3800,363078.41943340754
6897,166613.18048801835
255,243491.95701298356
607,199186.61940335442
6368,263637.129170768
15211,243568.35716181033
13229,165387.78387470898
6091,252664.5087378062
14260,189515.09707043722
15104,166041.39424193275
7378,91163.42756414911
12575,156458.34720019644
137,172281.0975498964
14572,219227.08310104985
12530,167480.26544313756
512,167718.42834954718
7251,285497.6254655842
4545,410077.4749928537
14928,462174.776115619
3934,180166.36532729276
12097,391218.8345522793
10979,180754.2423004571
16455,268395.1727958631
4190,144318.72177152595
7577,231702.16360298422
11609,295390.99754789285
2346,195198.22955242943
7363,312461.1580674444
13535,173068.3376329251
9864,213481.893851401
16645,386238.531356144
2689,303594.62098946754
5994,127540.87301270686
14493,243056.19755331764
7391,168099.39781149008
13674,215087.61116807815
7137,258501.31990665398
5438,179986.14939931568
10693,248392.23613079154
9037,314323.8393334974
14329,302316.15302408894
11660,401198.72405612026
9734,184375.219050455
12046,186831.82218798905
11704,240049.01744095876
7843,146367.0311698714
3499,148491.19775425774
16012,85130.51439895743
15759,349077.940701969
10884,193191.55072101217
9115,96191.96006625184
4066,279213.2354947481
12745,173955.28564371998
9627,234372.6426000032
12977,230155.5054945214
7620,98346.30032472925
11955,168181.25490093685
271,215892.85232888293
16091,271100.17537068576
2193,394594.20165079413
6190,170501.55976394747
7071,205776.38541597105
14320,105793.07638288976
15578,152981.33492790302
267,144805.18731646586
1930,196278.32716025715
7426,146403.9902078394
13890,168131.36582357783
4176,200465.9748151922
5453,183984.10679005474
5526,257668.21157036058
8780,261326.83753178047
10299,183470.7467046193
959,412458.4763127691
3458,115876.80707100026
5363,395357.53437816165
9281,151520.67204480813
8076,194948.64147193913
2492,275451.7928107225
4746,116819.29581617007
11380,198616.17056793117
10881,205870.24444473427
16392,208639.88904201434
8071,173260.29765390846
16740,117842.03424355063
4846,212226.43138273116
5299,286273.01565972
2046,243137.00857331947
11623,232413.47233543862
6539,128692.01446874192
12234,213777.71442733568
14240,161428.44327435517
3443,136338.8408489447
2127,202022.2566435062
11259,149213.86942742794
7889,121963.77123505388
16655,217888.00413381757
15790,132867.6864457367
3686,119876.37211053215
4392,152376.8327956293
3103,204992.10498845446
7047,195327.5817023081
13014,333623.51126657706
11269,414164.50358550507
4304,415956.8179640179
13513,197950.6371107971
12969,88991.24864483267
6966,209822.53125503234
8883,121051.49924480045
6064,162423.22641073272
12341,162156.23711306526
10107,268945.48246264306
130,186798.91920702384
2406,351082.0148115503
6089,251444.16061100067
316,118351.52066528665
15812,261658.34588087985
7053,393370.8803724098
14691,298608.1728018015
11881,168063.22728299935
13503,160191.59339924465
9569,189940.65273558517
9846,320663.8268846041
14415,190840.7885659868
14873,229656.1683355907
11180,342771.54392448964
7256,192447.02240610457
3721,200461.38665531325
1211,211086.10242001063
14887,236690.02297719396
16220,355868.9119356513
15451,177803.94892566314
1602,280433.56585779355
8917,289496.3750840302
15595,118032.6064679095
15242,172511.317010912
3957,255798.76289262378
14923,80666.31909290975
3087,166618.3023331902
12959,459540.5859628457
13631,153752.0142843091
12704,297542.55831945234
15197,167210.209379825
12599,200141.9624072679
8761,193100.29672909365
13013,175592.84117842544
3464,203192.5887978784
2366,155996.53004049347
10845,161332.37166304816
8092,190539.80526325185
10528,219521.47397242638
7132,187660.37096311979
8958,169670.910813879
7959,114802.89314259836
4847,217731.60708699597
1477,379909.0009311022
8264,331297.90082478826
10048,131456.70740215268
10492,271020.7411582839
3859,412340.4556919824
8676,412204.7918247258
8146,222343.1223923672
1619,282583.1829162351
12609,102551.46199813957
11001,199885.5894591625
3644,219837.95530877533
8362,276744.4831614857
537,127782.41097828714
1298,125366.4998280167
1023,266258.7137416578
8659,236942.30636920207
11538,212585.7767447635
16036,156975.5785297585
2392,332537.2059732732
12099,370227.37458129064
12935,149223.74492688506
1050,166627.68589804854
3068,215178.19279547923
2083,171066.8538510332
7652,296455.17401854595
8696,216937.4169804624
11183,390855.80981961417
11386,129790.67776865601
10752,389089.45982246316
3371,329829.16499731946
4149,191971.16125824166
16775,206222.2340188257
12187,161621.3492214908
14421,259298.8768477031
13693,196076.32514915243
6560,241987.89774330583
3497,197402.87489507077
3396,154860.9641471392
1223,212194.59645690492
14796,199122.86791783376
16190,281910.4050097259
6060,284502.8664955452
10111,193497.8859766827
10983,178011.03296863197
11228,211107.16486912622
13208,263761.0483670502
525,479552.18398068135
6923,165756.62698163814
6785,171284.83892419576
3731,202543.60149134984
16577,226383.63654588594
6518,211359.4653634671
6610,177382.83258847563
5509,131135.22761779607
9942,218236.55684245672
10148,256613.88231447828
5351,122855.05584301215
11029,158495.05345401083
6561,148737.60981763882
10056,147496.23697636282
13913,170668.25565714293
1906,175782.71990263145
5081,175950.93763199728
6341,300576.3475891065
1859,175716.02559978783
3336,207686.2759276994
14163,127423.56516959691
6204,373732.71474129247
13285,196674.30832605553
11492,225923.30214567453
14596,108015.92971412893
4696,410245.55782735924
4771,282762.1376731237
11296,131654.26606673963
5851,164300.0562578547
2850,188307.75778844644
10011,167295.95614927285
5988,168313.3261444752
2316,71009.22980911966
3211,184200.3778043292
13525,141751.7805421668
6383,137237.0457377854
1420,197226.48644994627
11748,214808.28945630576
4222,244079.67801704307
8363,266902.6610790628
4412,208222.12437617526
14384,148994.4317056658
9844,157336.85820402188
9315,223372.69815615733
11604,182047.0300179281
10644,247664.82021860906
12995,173204.3746375926
16615,298548.7717303927
1959,213051.7358845636
14562,190311.58446231217
11934,177472.71941453815
8494,157036.22504114805
4255,200132.32049362364
13000,184088.008603266
2461,338731.3157729666
13661,205541.84947382123
2886,233045.02708909017
519,190973.33905375953
5440,190459.77279927058
10353,167660.1524699813
12305,177018.238781352
2983,228905.93037294556
12032,158037.61139075083
743,277386.14137082413
8250,122818.55090506289
7890,167231.83542480232
4722,367612.2607305988
15358,179431.00324281212
4183,178101.29626439663
3970,301687.008834594
303,175700.629401896
2207,222055.42995690394
4022,138661.41075721837
1132,169132.5834142723
12278,184617.51931838653
9280,126349.96778051296
14940,485808.29168291227
6413,187043.39467137874
15213,423360.4769570565
9656,240907.83146845378
12036,277591.0538345975
3151,187123.92895855397
15530,172525.76522346202
13263,119240.69406367578
6750,176182.59000240453
11488,351256.6424379842
9532,187274.8782240493
8462,189694.37768579877
11494,492765.7560359519
10270,115656.71538312951
5476,103562.84855780572
12486,403811.7465644945
5501,107258.24814039384
15871,303150.01648450166
14733,180385.32561681443
6103,233113.1250633768
7911,190075.15188448533
4359,285337.7150865115
9595,177700.82821234205
13851,273760.78080496547
7854,186335.44540075923
8684,173523.01423862754
15239,245354.2394902044
10012,206749.90723845913
14995,319648.72925873706
9791,169053.07411962372
5567,228970.15691274084
10883,178853.71184394803
25,179565.69562115878
939,169131.95916053583
9919,181690.333909512
6321,233173.76666004345
16767,316647.29130807216
16464,101773.90673335045
3170,176184.28706753787
1522,132975.14304873126
5138,320272.40236737055
797,148059.68752551847
14586,91752.70695456711
2872,202976.9227734969
4259,192062.76428300905
16616,256876.35755604928
16512,171646.79241942166
9663,201190.85794293924
245,203895.27015234053
16369,216417.67055470002
5254,446556.9483067189
8672,118968.97883498926
8004,256864.54235205072
3109,270168.71913297777
2588,329206.63751214935
8814,340236.48461560474
15888,150436.1581691714
14668,126985.14317775525
13432,480321.5263957076
7981,66928.98820249113
2048,225823.7918471191
1667,163823.09891282595
2349,88692.01760896327
6136,201477.08915041588
8166,186013.81543299125
1709,359962.96865250525
14649,182452.9617701118
9187,233211.55917485023
2927,182726.093887046
10220,149799.326300827
6331,444048.56294785766
7044,177509.8121713412
1736,135750.77610264329
1840,125946.31563422424
4852,237378.28468215943
13311,165000.90670716128
3330,174663.7209524375
7004,358304.78547374246
12472,177467.14627943077
7664,174008.1936909614
16537,180179.73991894478
15032,426373.37731722987
5325,240174.3358872098
800,226224.08508517142
1438,145207.5748688195
3953,144997.56298632908
7135,281998.7278260842
10371,80934.09259785808
709,130093.2239168547
4836,246103.92347457955
14709,240215.07585687633
2216,266547.94822478207
11948,238046.0961245954
5221,222259.5082748322
159,296184.2933731218
15775,162924.11505060142
4818,211974.57367735647
10222,235111.66460011818
9867,218090.70384995715
11763,370593.33241067344
511,160055.32073821587
9337,171830.68890907988
15529,292248.8186759081
9134,182281.75917683623
2759,123727.24185105819
1458,173301.37372468252
13261,167057.30687527993
11772,152352.62173119932
8107,254785.47086860889
13847,192834.14482776483
14414,397451.6369327464
12833,99553.10411842562
5282,271561.34110409656
13760,229227.9694978053
430,200034.22660935967
12580,179748.6679419311
10985,374561.76096704317
14321,139217.92081354765
15960,327314.2353089889
4803,238735.09403961536
6741,142887.82805762376
4046,179315.1267447305
5060,269007.8699731706
9593,278960.2056546247
8088,213834.53994961453
13888,185228.1687121669
12065,174845.34674362987
13336,169523.1826155337
2449,168079.583263558
7499,292947.4528584319
11082,123550.06481035019
211,122323.53139971734
11469,142856.500740487
5452,134676.40737943255
7732,180453.95545350132
10080,210571.99905929048
15088,172651.14791747357
6112,163071.26814659982
7903,269758.1541450784
2249,181704.4884177448
79,173500.8374238608
13941,143785.81863424432
6693,192832.80927888263
1156,329222.02339071553
3877,172656.5341107439
2864,157873.00861771987
4519,128977.4459971127
4712,152918.37111346208
4642,179693.53519777823
4766,198787.93095678295
2429,272497.981092255
12013,236473.12420530294
12309,220657.88967091095
5505,125333.2093164652
13711,171616.6609757645
10483,413194.3031409115
1648,233934.07825924314
9391,200299.1174873474
699,191790.5539723871
7034,300718.9726235114
10415,339217.6949024523
839,230825.83544796138
7602,166031.94923304152
15682,231910.88574201454
16354,345805.4637439149
13686,168016.2244661599
5026,191093.20452349543
3081,283974.3904526462
5009,183289.76974860422
4173,443069.3559830835
3228,165009.26891665664
15482,274450.11558245413
5700,212699.43622763272
6252,177460.03285139304
8207,87422.43720916541
2984,126918.91382468145
3507,387231.3472687855
15950,89086.1418755392
13377,246453.58872842498
15594,197524.90509301145
11798,215471.6104529374
13493,175774.84227605312
4976,185134.22470250554
3771,190474.33300879961
1107,168727.90950758997
16171,344982.4640883455
15257,185963.52300600827
6221,210294.7362015529
4936,165674.90323494858
6343,183409.15311365106
16109,205273.6816481197
15352,226020.74315343867
9489,192575.56325834792
14029,232980.1976376826
4879,305389.09519232705
6828,147264.76244746818
11950,83541.33870399016
14964,160166.8282958473
9074,169876.06869866006
10514,224604.419952274
10702,181114.93362923135
3476,186006.98903077882
15469,280157.16238097305
5608,167168.49479535074
13446,508411.5540707042
1683,206794.09789643192
6759,111449.10828357331
186,244469.35056966887
7822,66428.32452883443
7017,319303.8517615511
1944,191307.50581667208
10515,267750.60445753334
2824,218304.35562826987
3649,167475.9633242766
8228,215181.8436487159
6599,394105.8005979823
9165,167806.4050445816
12316,406480.1932726426
11720,167393.6196899971
13943,162598.58701587556
15315,132617.9892543112
14812,341167.35205543786
4799,300494.118074935
2600,269728.08850296424
5724,100866.23469567207
3033,298391.44939776993
2985,162164.7193732999
8885,147778.46617251658
12691,220597.4311336247
15079,158429.80408557813
14599,168021.66219152673
7681,252154.21101144864
5849,180099.83516449478
675,193143.9586720887
4343,159454.12523761697
3122,189375.7915813103
16602,183911.61566934027
2211,193461.51546208013
12965,154823.86025327884
11016,70379.61601079062
15756,166381.417076583
16151,135469.79562702982
10746,128538.70092368366
14130,172504.14825668064
2231,186544.2577244332
12325,210355.14066183032
8949,303650.15052895335
2859,125616.70491664304
6797,183881.57961335164
5793,225040.22499025217
1000,278696.67329297354
7364,150307.98373390955
13802,250593.2001730114
12755,323682.9008754213
10782,179154.7135673256
13169,94242.01755946284
9007,325133.6223061573
2118,186244.06167485472
14517,197220.68208708378
3001,167805.44885921507
11913,150215.48849350077
4030,241881.11511729454
5323,173738.65521532827
3572,126673.23020294274
10290,166536.4646592887
15321,302195.57033409923
12795,178274.3596201413
8845,300059.50286495825
14559,205670.8765400461
1435,291365.5747592178
6180,188887.74403000806
10590,190131.29341290996
3889,160251.7657177956
13160,194615.7310555004
15254,160499.78975387948
2436,161772.3857944723
1770,247480.86697254953
912,353560.1678335242
12385,142763.07051465008
2188,170828.1122716462
13444,319050.9889298158
11487,235867.74099411123
14836,306878.5921675582
4923,110607.86617539452
15779,133020.72186535186
8900,200315.54870618752
10932,181883.857614174
6085,208927.50323996815
6762,122726.01359502345
1005,334327.3432823774
16552,173364.33978649578
13248,270347.0961113222
6580,171316.3923279382
10706,243050.54502093326
8539,164241.64974887721
10743,444708.4058144527
9243,109705.94658920841
10609,147221.42888715994
9638,261797.35110622435
5399,200022.72789567232
1222,324937.96271261567
4124,203306.7686051392
2131,194100.2999167345
12869,313547.1645122033
7899,135169.71586878295
3251,421393.7909359126
11088,184580.32461026602
14653,237907.18786404267
3010,250033.69886257808
12160,211417.79514189556
6288,239310.76041919948
14890,205684.40816220612
13437,172014.79812654457
2385,205650.2432615706
16650,170088.16403374972
10159,181199.69863283605
7940,259853.42908419992
12953,350482.86812278343
9803,286542.1572599182
14247,233884.21492691725
5251,135882.87483146583
14337,251416.10301159444
9967,181637.19669127374
4618,125510.95729106173
15378,448449.4841795907
8963,200711.7479551848
2472,164504.35275493405
8736,105735.85944975103
14823,116470.49240506373
8675,181896.7884574419
13596,133743.9862805853
16487,128263.91975648014
12629,225011.81474915374
11965,194787.71772859816
4136,385578.7975790011
13012,157969.76312151068
5309,204112.0535575483
517,300024.1312414005
9553,153359.78972860295
10120,130429.41173832446
5991,216129.79466098789
9862,167334.5847467728
9420,159340.3391890447
4968,232706.37006097593
11904,332306.04195467924
15824,171932.9270481839
9365,123925.70751697177
14879,167860.23554697743
8205,210693.7308650375
15184,134688.83557870518
1918,240483.24342077802
16013,233030.73507753565
9802,187733.11145034045
13752,240664.80739860947
16156,183326.57334867495
5194,87296.08101685949
2746,373260.11201354436
15982,223475.36846374784
5605,189266.44247171332
8288,252859.5286634318
5707,333428.80384162324
7933,181540.1422156479
8324,245957.24623592795
2506,160729.2620765886
12293,143805.34091221858
10551,168421.95912903905
5346,467575.7101136397
4197,236313.20214308504
3237,144521.6749240679
3390,362711.4865667535
9751,171164.11024359483
1391,230269.58653632324
1928,208301.73351171613
10992,282019.30676348414
6792,351882.92751478544
5663,182584.2937765139
13280,208651.3588979316
5218,71972.1775951241
16748,252352.28002422125
15835,212062.55932174838
14850,204608.91520644195
1359,181479.2763228825
7428,164309.4991298941
4201,125626.91525162519
13089,75869.08580214957
7182,165740.07068931882
1467,396506.14296095073
9829,196948.89874657884
4344,195482.8833708478
4129,144338.6545363906
1905,179796.45212913334
93,321554.5165148426
8320,182399.37085296187
12070,182449.1463649819
8290,215981.0569944205
11005,212550.55157949813
116,264243.84199390386
12275,336318.88148264977
12588,544711.1034100917
11378,163316.91245680267
10961,199073.11411113868
10251,248218.02899922727
1152,257361.31524308608
12167,178973.04625817193
11569,214950.1383445023
4141,438015.12290843995
7614,106173.30142721592
13805,87733.50821894383
14680,165547.44748267825
13543,363738.457509271
6786,183181.10841419047
13529,186332.12653089446
9158,111132.20205100591
5360,180164.18663843346
6098,244571.23161670542
11174,211560.3550798347
307,161603.8431121056
1892,184544.11452669778
6948,279516.17189449875
2227,153597.7678504811
12790,247183.86773707025
3653,175996.2841706524
2912,246738.4358078707
16735,105522.64987729512
5446,174096.2893824609
8532,242744.9976076702
10311,343499.9090056712
10051,190070.41817801815
918,155211.52118734858
2766,158900.3718034721
734,213214.4958497936
6882,420323.5136865093
15971,172440.86768487922
1735,322986.0550889493
442,187216.0963554197
7228,212453.05541838714
507,202093.81577920564
8461,203585.4274461434
4514,289686.76887020754
4133,112095.862752919
14803,176986.25469115574
14297,256930.5966975366
9924,235689.21611677567
13797,290936.832490685
8497,220876.4182169847
8729,131853.6936110735
16046,161608.00703399876
15087,183735.35554884723
2874,176344.94646055848
7415,213767.11107956202
13893,190211.7160707957
12611,147324.05281998843
7779,221066.4154570952
8221,183379.84594125912
7790,153684.73727045825
12728,370665.2083644066
3372,181651.06911587206
12845,173104.15331081633
13107,259011.56953269852
2475,234761.90554825426
5820,182166.47252865517
14505,120879.01978003336
382,162383.95629648218
1339,165757.56979154935
4940,209594.28172631544
1481,68706.71753815364
9025,295347.03463052376
14636,164248.98671156025
10668,120373.2556399191
2025,222181.13566196914
2910,175242.20077294827
5836,198207.87111426416
3444,133814.45352095706
11165,219999.27749896407
16000,170556.5514693633
5281,402135.8653615963
15350,274357.1134076619
7321,215895.0683892168
2863,223420.2571765538
3563,176160.03517768162
5094,226298.6596207188
1027,219410.62822568367
7953,276257.2071545307
1788,214491.08693832665
11061,179714.9344886342
1839,293586.857073492
7766,206834.15345670973
2250,219752.81179722847
14701,130714.32523344841
13149,261819.61325937274
14040,192903.04009444662
13370,249307.83361296798
9312,433388.73081941786
10493,150657.83872678338
11985,165354.6435568011
2698,215811.4486771578
4659,175710.5544414102
3002,157114.73958422753
4795,238026.20071160383
3986,129497.05839991444
1753,424352.83974878915
6681,162257.0288452337
14801,162814.38968216826
14252,259878.90618935533
5017,137862.73330156202
12267,256507.74809184155
10681,169896.57119849813
10800,169946.13705321762
13910,159345.0510516162
355,223068.46219291395
12255,163985.4643490373
10435,216382.11941602244
13840,284225.87443181593
7656,394897.5302283839
1659,191183.56517235693
2333,157837.88431614207
4580,291468.88537416945
12699,66215.86690341859
9974,142882.76296913772
14083,286545.7306884726
15347,406260.21830915083
1473,258062.88893738965
4984,239299.99238421686
9203,182036.04540052486
5806,175858.39011288437
5590,182697.4487989764
4509,286225.82329681073
763,197951.50782775242
3067,320562.5320175515
1143,321486.5186830322
15403,209143.34947301564
10793,247123.47933904052
4849,66578.13004746173
10717,183005.3470865304
5430,183172.36308467228
5874,375806.57344282133
11286,161908.5829752791
4407,116934.74882533288
11998,209716.45116930723
1131,237933.71730299853
11920,289774.7579294836
12404,340794.99656493944
6552,190520.36154788517
8459,180175.7872441698
4704,231535.10647656865
13883,188084.58039715057
13830,168862.83734103476
13273,218604.3715447875
11323,141979.75032800308
13257,128733.3887199942
15846,159763.32230070027
9132,306056.00026359904
2909,66603.17896492478
15927,175986.04064848286
16500,260605.830525845
15974,168689.412515357
1278,182166.47322738
2893,191439.1059717206
16128,180342.09872805752
12794,203467.20616471718
1341,359792.6191952609
9219,244578.14900500883
2982,178788.3834999627
3113,156347.33661187047
14358,200537.33353692412
295,174945.67311726848
732,255125.9706783458
14926,165156.14679798772
9155,438972.46849885327
2045,192291.9564774211
3879,294963.4989477738
5361,342659.34096396004
9750,440751.1115710506
1711,166565.6125265951
13269,146468.09219154387
7020,196628.2351470864
832,168703.46881990935
4009,196839.12703244862
5184,249703.5459476
13844,181162.411225692
12471,262939.00486459373
1294,209593.09203765873
6058,246924.7895114746
15614,127368.14979876523
7214,253089.8998516254
9841,221762.44705415747
4639,217498.45477747265
5018,171311.0022691381
1139,182396.56260190747
2896,109686.11960049866
7987,174348.2616033469
13272,291705.20657016704
13454,177854.28252807428
14287,155982.59110111892
414,281003.67359539756
1524,105542.00378339809
5818,139707.85802663566
973,173543.86288485292
2888,259789.29514538895
6269,355713.37077838636
7343,155061.98312500297
14834,167731.38782398947
10672,313548.81465040287
2595,177881.84464101895
12843,184408.89933851056
8973,113075.2981717417
13539,390832.7250310047
12351,124751.11140060038
12322,178926.8238839188
13659,446057.95489988854
14758,120373.71409287119
14157,165378.4306538651
9874,113507.22739297345
11513,122321.68519305607
5034,176582.24645098762
6779,296227.8108592895
8009,310539.14402535674
891,284226.10720210505
6663,204794.90883707406
11506,237869.4598990115
4740,261673.02974262624
9254,313006.29048832465
2609,204533.24399178193
13601,127821.22750724627
3862,161778.51796194105
16490,222710.73813519126
8819,192416.1244757668
6836,178290.86202226765
16232,165221.38597378018
15988,133856.45202834217
6009,191068.92500447633
15339,158007.84500621303
2953,123432.44208964947
8340,177771.70539229002
8723,201255.0692448412
6760,243170.77502494946
7960,138093.304048001
13358,364129.1760019318
2009,69586.35171736279
9977,202112.4436285748
12445,312856.71359475993
11130,251804.97593227812
9205,376058.32452646067
9078,230371.5061858934
8317,167419.19938974635
13108,261649.43030862985
15196,204670.4285123332
12406,148026.4568401158
5946,123242.00632526264
5538,236353.4107298731
16264,247193.58668065924
3752,205083.83305739728
13995,179151.32403473355
181,247321.22272620688
13304,198278.97934314996
4262,211393.41725323212
11552,207253.72122067667
817,422561.5385398333
1198,199803.8829303296
16535,67299.64028312232
450,169162.5525081995
13207,178943.9119822247
1551,162355.52622113808
250,212180.14648908615
11528,176489.67535909344
16350,176087.98258108908
4573,143824.4308960556
7990,429934.84341027157
2372,218218.97488278605
193,233455.663095092
8713,218409.22158339297
7617,315782.27390266815
1215,131713.78246450934
3107,210504.55801515825
8756,107044.03831133392
15942,153246.3492345702
7540,291617.68245585245
14629,139927.27538780813
8109,217680.40473025665
10816,441370.7665931077
10205,365085.75926768384
4462,182246.30974187382
9908,179488.88217377866
11376,205175.96301186093
16108,191241.38182153195
13832,144105.6555948172
3744,209319.5704113029
15265,146787.77459303645
5422,367852.22142787173
2941,188186.97955918507
15866,157020.1374842841
15172,349124.5453885841
15904,203178.61153714237
5679,242960.03620386907
5825,285127.0229884992
3958,326215.0024766291
8591,274159.93810665264
1475,294840.85119297705
2397,248931.62169872838
12419,243412.996204476
7533,115753.33176893862
10339,202183.3792350248
8760,160942.97156792303
13040,122989.15926580588
5620,177711.0886570731
4840,161426.15675477314
10464,177615.73783482926
7543,188707.0992624073
1320,87608.25893559746
2272,155966.39206413025
6550,108401.69366302692
4518,284902.57617468544
2340,230664.99738664008
1484,185450.11126342035
1233,181573.94168440194
12897,281306.7738525792
15344,194837.22542208596
7061,164648.31515497045
13807,241578.56495905173
487,190728.1516222235
12297,172222.7203900864
13452,196042.70854678706
5624,179984.12443262897
4483,115500.58041796376
265,166448.37354657013
503,184468.17010975815
8919,284071.6850634604
3102,121090.3638985986
5190,349841.0548298195
7699,196728.16681911374
15080,226255.39457842865
2439,272240.27991608786
4387,245938.4430061573
7427,148091.61124506994
16056,189200.84310568793
14546,327792.5495293721
12353,184329.4897792544
6991,414759.6651028464
18,251187.2037068256
459,239341.50298296922
433,227010.88421665278
12001,356240.3879346845
4428,115042.56246259276
2650,146685.84450010658
5652,126576.05075119538
9455,458920.6271119644
469,273894.020932751
14997,188056.02716706548
624,150370.03508921235
798,240047.62891055035
12317,120614.37627110755
9011,208152.24434525185
2923,438877.00773687445
7130,147845.32308036505
1616,135569.64206442752
134,227950.54622398852
7463,333984.6687720793
15732,325028.8979455372
3275,250525.77660465773
6621,195867.50279075358
10570,201575.07318683492
6105,158991.06425594017
6858,218780.1425193665
1929,239575.8446311662
14583,127404.4272792725
354,202439.35809911843
6378,157121.21991128917
13192,72408.05211481257
3602,395125.18550915795
9148,279906.5964404472
5459,227765.10559701905
12800,238993.9289709395
11077,222087.53142232343
7301,378229.48166634026
10775,328869.60160526226
15009,146106.1780026447
8770,270479.6643512681
9996,273440.49627732224
6810,165364.7203744633
11364,240180.04706832996
7252,127411.09591031082
5910,227772.8438744389
13187,394064.0173490767
14678,191557.3255595059
426,188169.46200190322
4099,212194.166241502
13496,287885.41451752605
8005,202896.95979290697
9467,267571.644343677
6732,170653.17803773328
11617,164189.34450512467
5439,203740.79425918777
14195,137045.33686241723
10131,279338.87185004976
12788,156917.15501907218
13988,416563.7907283048
12153,249683.6358634284
6270,282199.6517356421
10988,161226.11391770764
8,327391.6194441498
146,224007.1036216025
3764,439987.9010425248
5118,422384.0739024857
11023,205832.2926821741
2951,166572.8103741616
10101,168442.76527882394
4729,203049.93760531567
8148,181511.029092464
15305,417471.27687669604
8325,177713.80901744787
1935,385742.2962733444
2839,152365.8395207258
1845,158189.88571526136
2842,203357.1024744862
14019,192884.71453163237
11188,210914.8148942887
15199,136374.20266133247
12563,154319.9553802567
5231,314886.72310727206
7555,159810.1980910906
10436,195996.91878006596
14610,409137.99621558876
5912,203529.0562246197
12443,219877.5805749209
15918,86706.84531629969
11051,322205.8902451148
2714,294515.57082884136
10766,276020.3502180941
15508,169476.39052207803
12118,298753.42862890154
9160,162190.61941607977
12019,178424.1634232283
12062,276545.046134717
9176,263921.6432078048
6135,326674.8685028282
6563,149871.80678938222
5962,143926.43312197085
5783,339350.73411856487
2580,165575.85272246995
802,225537.79253717716
956,317032.3284091326
8690,192473.41281512202
1228,191244.21574231997
15046,262655.0208139748
5603,293014.2735058612
5199,142181.5714102994
3842,169109.34776888337
7671,361151.62960039097
5214,114753.4037387389
4381,452018.73667134263
4620,211712.1691411139
6289,299791.77354522934
